sample,study,ACLY,ACSS2,ACACA,SCD,FASN,ACSL1,HMGCS1,HMGCR,MVK,PMVK,sample_type,primary disease or tissue,OS,OS.time
TCGA-ZF-A9R3-01,TCGA,12.2215,11.0973,11.855,14.6216,14.3953,13.8223,11.208,11.3117,10.2027,10.7501,Primary Tumor,Bladder Urothelial Carcinoma,1,949
TCGA-DJ-A3UM-01,TCGA,12.2211,10.0115,10.5722,10.0074,11.5687,11.5558,9.8162,10.404,10.0221,10.8079,Primary Tumor,Thyroid Carcinoma,0,944
TCGA-98-A53B-01,TCGA,12.2204,10.5947,11.245,13.9525,12.7079,11.3675,12.6435,10.8552,9.9155,9.3637,Primary Tumor,Lung Squamous Cell Carcinoma,1,61
TCGA-B0-5100-01,TCGA,12.2202,10.5545,9.4754,9.807,10.3192,10.5451,9.6722,9.1659,9.7604,10.5704,Primary Tumor,Kidney Clear Cell Carcinoma,1,1913
TCGA-DD-A118-01,TCGA,12.2201,10.9927,10.7526,13.9292,13.9631,14.4598,13.2093,11.8052,10.4586,11.6734,Primary Tumor,Liver Hepatocellular Carcinoma,0,3437
TCGA-JV-A5VE-01,TCGA,12.2201,7.6221,11.1647,11.1386,11.3546,9.7258,12.0487,11.0934,9.1533,11.4785,Primary Tumor,Sarcoma,0,499
TCGA-55-7727-01,TCGA,12.2193,11.8875,11.8298,14.29,11.1329,12.7605,12.418,11.111,8.4159,10.3028,Primary Tumor,Lung Adenocarcinoma,0,119
TCGA-66-2768-01,TCGA,12.2193,10.6235,11.0049,13.8043,12.879,12.6111,13.2645,11.1564,10.0276,9.5759,Primary Tumor,Lung Squamous Cell Carcinoma,0,61
TCGA-B6-A2IU-01,TCGA,12.2193,10.0338,11.751,13.0916,13.9774,9.7673,10.5589,10.3145,8.6627,12.0755,Primary Tumor,Breast Invasive Carcinoma,0,5176
TCGA-55-8206-01,TCGA,12.2192,11.4773,11.9664,11.4696,13.0902,11.9805,10.7035,10.7697,8.954,10.7308,Primary Tumor,Lung Adenocarcinoma,0,888
TCGA-KQ-A41O-01,TCGA,12.219,10.4889,11.3139,13.9738,13.7494,11.0371,11.9407,10.8859,10.8457,11.086,Primary Tumor,Bladder Urothelial Carcinoma,0,1538
TCGA-BC-A3KG-01,TCGA,12.2187,12.4248,11.6691,13.5229,16.2394,16.2508,13.0094,12.0361,11.0372,11.5162,Primary Tumor,Liver Hepatocellular Carcinoma,0,680
TCGA-97-A4M2-01,TCGA,12.2186,12.2367,11.6768,14.0764,14.5278,12.6761,10.9694,10.7828,10.1828,10.7721,Primary Tumor,Lung Adenocarcinoma,0,624
TCGA-DD-AAEE-01,TCGA,12.2184,12.9024,11.8234,18.1871,14.1978,14.8343,13.0769,11.1602,11.5162,12.2525,Primary Tumor,Liver Hepatocellular Carcinoma,0,810
TCGA-IG-A5S3-01,TCGA,12.2184,12.1367,11.8934,13.269,13.8237,11.6529,11.8154,11.8878,9.4701,10.6524,Primary Tumor,Esophageal Carcinoma,0,712
TCGA-DD-AAE2-01,TCGA,12.2176,12.1487,11.1952,14.7808,16.8748,16.6261,12.8965,11.3353,10.9503,11.7362,Primary Tumor,Liver Hepatocellular Carcinoma,0,638
TCGA-HU-A4GY-11,TCGA,12.2173,11.0787,11.6631,11.0621,12.6927,11.7825,10.5551,10.1318,8.8788,11.0951,Solid Tissue Normal,Stomach Adenocarcinoma,0,8
TCGA-D3-A3MR-06,TCGA,12.2173,10.8457,10.6191,14.6689,12.3569,11.3699,9.7741,9.8198,10.1615,10.777,Metastatic,Skin Cutaneous Melanoma,0,3151
TCGA-N6-A4V9-01,TCGA,12.2172,10.5117,10.9443,11.6453,13.2221,9.9672,10.8363,11.4262,9.6146,10.4887,Primary Tumor,Uterine Carcinosarcoma,0,979
TCGA-34-5241-01,TCGA,12.2171,10.8791,10.3789,15.7097,11.5916,11.2752,12.3977,11.5481,10.2059,9.8948,Primary Tumor,Lung Squamous Cell Carcinoma,1,515
TCGA-E9-A1NF-01,TCGA,12.2168,9.9562,12.2237,14.8953,14.0111,11.7128,10.3535,10.3677,9.1895,10.9073,Primary Tumor,Breast Invasive Carcinoma,1,1072
TCGA-E2-A1BD-01,TCGA,12.2167,11.0244,11.76,13.8665,14.9544,10.6498,10.554,10.6441,9.8319,12.3379,Primary Tumor,Breast Invasive Carcinoma,0,1133
TCGA-3B-A9HU-01,TCGA,12.2167,10.7434,11.2638,9.5396,11.5369,10.6873,10.3022,9.0573,7.9495,11.7636,Primary Tumor,Sarcoma,0,768
TCGA-EA-A3HU-01,TCGA,12.2166,10.0109,11.1922,10.6208,11.2706,10.3286,10.3051,10.9535,9.3446,10.3206,Primary Tumor,Cervical & Endocervical Cancer,0,1013
TCGA-S9-A7R3-01,TCGA,12.2164,10.2689,11.8672,16.0455,12.6088,10.9842,11.6126,10.9198,9.3909,11.465,Primary Tumor,Brain Lower Grade Glioma,0,3013
TCGA-OL-A66I-01,TCGA,12.2164,9.6389,9.9884,11.0662,12.1168,11.5425,10.9754,9.6213,9.1654,11.7832,Primary Tumor,Breast Invasive Carcinoma,0,714
TCGA-E9-A1N6-11,TCGA,12.2163,11.7784,11.5267,14.0073,14.4543,13.4429,10.9821,10.6939,9.0721,10.1503,Solid Tissue Normal,Breast Invasive Carcinoma,1,678
TCGA-WC-A88A-01,TCGA,12.2163,10.7252,10.8763,14.4868,13.7812,12.9065,8.9017,10.183,9.639,11.8281,Primary Tumor,Uveal Melanoma,1,82
TCGA-HZ-A49I-01,TCGA,12.2161,10.577,9.8457,10.3786,11.2406,11.709,11.0726,10.4012,8.8058,10.6665,Primary Tumor,Pancreatic Adenocarcinoma,1,308
TCGA-50-5939-11,TCGA,12.2159,11.6032,11.9846,14.2358,14.1229,12.6732,12.1573,11.638,8.9158,10.3794,Solid Tissue Normal,Lung Adenocarcinoma,1,460
TCGA-BT-A20T-01,TCGA,12.2156,9.9829,10.8316,12.3737,13.1894,11.4867,10.9694,10.8854,10.7943,11.5001,Primary Tumor,Bladder Urothelial Carcinoma,1,453
TCGA-59-2351-01,TCGA,12.215,11.1181,11.7852,13.7343,14.0898,9.6724,10.7609,10.3254,9.7018,10.1988,Primary Tumor,Ovarian Serous Cystadenocarcinoma,0,3532
TCGA-29-1705-01,TCGA,12.2149,10.8529,11.1819,13.7575,14.2922,10.3438,10.4111,10.4111,9.5562,10.6666,Primary Tumor,Ovarian Serous Cystadenocarcinoma,1,555
TCGA-MT-A67F-01,TCGA,12.2148,10.2126,10.1445,10.9039,11.1628,11.3205,11.311,11.1751,8.9404,10.7492,Primary Tumor,Head & Neck Squamous Cell Carcinoma,0,384
TCGA-OR-A5KZ-01,TCGA,12.2147,11.6327,11.7867,14.8318,12.8868,9.974,13.6437,13.6598,12.1135,9.701,Primary Tumor,Adrenocortical Cancer,1,125
TCGA-DK-A2HX-01,TCGA,12.2146,10.3769,11.0747,12.6522,11.8665,12.7965,11.0242,11.5897,9.8271,11.3926,Primary Tumor,Bladder Urothelial Carcinoma,1,1420
TCGA-BR-6803-01,TCGA,12.2144,10.9371,11.4958,10.8287,13.5916,10.6108,9.9853,9.7383,9.201,10.0968,Primary Tumor,Stomach Adenocarcinoma,0,949
TCGA-S3-AA15-01,TCGA,12.2142,10.1421,11.1634,11.6548,13.7197,12.1546,11.237,10.3231,9.1033,10.8229,Primary Tumor,Breast Invasive Carcinoma,0,525
TCGA-NC-A5HO-01,TCGA,12.2141,10.9366,11.4823,14.705,12.7475,11.3977,12.2405,11.5169,10.0002,9.6952,Primary Tumor,Lung Squamous Cell Carcinoma,0,1336
TCGA-FB-AAPZ-01,TCGA,12.2141,10.5042,10.2316,12.0352,11.4236,11.915,11.0538,10.0301,8.6154,9.6677,Primary Tumor,Pancreatic Adenocarcinoma,0,716
TCGA-78-7147-01,TCGA,12.214,10.7926,12.0983,12.4111,12.6443,11.4998,10.6091,10.5849,10.1335,11.2056,Primary Tumor,Lung Adenocarcinoma,1,586
TCGA-50-5944-01,TCGA,12.2139,10.9215,12.1556,11.6126,12.436,10.9554,11.3112,10.892,9.3696,11.1005,Primary Tumor,Lung Adenocarcinoma,0,1750
TCGA-D6-6515-01,TCGA,12.2138,9.5098,11.4641,11.3668,12.424,11.4859,10.154,11.3205,9.5474,10.5293,Primary Tumor,Head & Neck Squamous Cell Carcinoma,1,403
TCGA-24-1423-01,TCGA,12.2136,11.6557,11.0436,12.6209,13.4254,10.379,10.3495,10.5092,9.8719,10.7877,Primary Tumor,Ovarian Serous Cystadenocarcinoma,0,190
TCGA-AC-A3YJ-01,TCGA,12.2135,10.5235,11.8082,11.9772,13.159,10.4185,9.8096,10.1476,8.7904,12.2883,Primary Tumor,Breast Invasive Carcinoma,0,754
TCGA-DU-8165-01,TCGA,12.2134,9.4411,11.701,12.2768,11.7034,10.2545,11.092,10.7381,8.5372,10.6839,Primary Tumor,Brain Lower Grade Glioma,0,582
TCGA-G3-A3CK-01,TCGA,12.2132,11.3868,10.6774,14.3147,14.5325,13.9913,12.5211,10.9034,11.71,11.7625,Primary Tumor,Liver Hepatocellular Carcinoma,0,585
TCGA-64-1677-01,TCGA,12.2132,10.9865,10.2911,13.5902,11.5552,10.7385,10.4667,10.8557,9.9681,9.2905,Primary Tumor,Lung Adenocarcinoma,1,628
TCGA-4A-A93Y-01,TCGA,12.213,11.6491,10.2012,13.7168,11.6968,13.6496,9.9841,9.3439,9.0394,10.989,Primary Tumor,Kidney Papillary Cell Carcinoma,0,352
TCGA-CV-6955-01,TCGA,12.2126,11.3978,12.3676,15.5458,14.5679,12.8879,13.2456,12.885,11.4299,11.2649,Primary Tumor,Head & Neck Squamous Cell Carcinoma,1,334
TCGA-FN-7833-01,TCGA,12.2125,10.1441,11.6708,14.3481,12.5583,10.7325,11.6927,10.9302,9.0821,10.8478,Primary Tumor,Brain Lower Grade Glioma,0,837
TCGA-24-1425-01,TCGA,12.2118,10.8127,11.2513,12.6599,15.3738,11.9303,11.0277,9.7732,8.6794,10.2151,Primary Tumor,Ovarian Serous Cystadenocarcinoma,0,181
TCGA-AC-A23H-11,TCGA,12.2117,11.7828,11.8626,14.8871,13.0296,13.3055,10.5455,10.6989,8.6419,9.3936,Solid Tissue Normal,Breast Invasive Carcinoma,1,174
TCGA-DJ-A2Q0-01,TCGA,12.2116,10.5329,10.9421,10.1564,11.4695,12.712,11.0416,10.8668,9.1807,11.162,Primary Tumor,Thyroid Carcinoma,0,1045
TCGA-CA-5796-01,TCGA,12.2113,12.8191,10.6622,12.8943,12.1611,10.3123,11.5752,11.9458,9.1618,9.8593,Primary Tumor,Colon Adenocarcinoma,0,377
TCGA-IN-7808-01,TCGA,12.2113,11.675,10.101,10.6812,11.7293,9.6835,10.8495,10.2016,8.9315,10.4218,Primary Tumor,Stomach Adenocarcinoma,1,105
TCGA-FY-A4B3-01,TCGA,12.2113,9.3676,10.6224,10.8684,11.3275,10.7731,10.3027,10.5081,10.2965,10.3646,Primary Tumor,Thyroid Carcinoma,0,427
TCGA-XU-A930-01,TCGA,12.2108,8.7666,11.6756,12.2996,13.5499,10.5435,10.5135,10.2268,9.211,12.2596,Primary Tumor,Thymoma,0,2514
TCGA-SC-A6LP-01,TCGA,12.2106,10.4591,11.0503,11.9976,12.1981,10.6567,11.558,10.1725,10.0293,11.426,Primary Tumor,Mesothelioma,1,78
TCGA-56-8625-01,TCGA,12.21,10.2218,11.318,13.8601,13.7803,12.6167,12.0412,11.4219,10.1636,10.1862,Primary Tumor,Lung Squamous Cell Carcinoma,1,315
TCGA-WB-A81J-01,TCGA,12.2093,10.0858,10.2439,12.0656,13.3398,9.417,10.6591,11.2629,9.6686,11.3323,Primary Tumor,Pheochromocytoma & Paraganglioma,0,741
TCGA-HS-A5NA-01,TCGA,12.2085,9.415,11.188,10.2904,12.1773,10.8361,11.2073,10.5623,8.4692,10.9894,Primary Tumor,Sarcoma,0,298
TCGA-39-5022-01,TCGA,12.2079,10.6676,10.7139,13.4862,13.5781,11.9436,12.298,10.9434,9.2428,10.9297,Primary Tumor,Lung Squamous Cell Carcinoma,1,1679
TCGA-44-3918-01,TCGA,12.2078,10.2845,11.6869,13.567,11.7316,12.9226,10.4773,11.0778,8.56639,10.0487,Primary Tumor,Lung Adenocarcinoma,0,1036
TCGA-2Z-A9J2-01,TCGA,12.2077,12.5133,10.5255,11.1785,12.0036,12.0681,9.3864,9.206,11.7584,12.3644,Primary Tumor,Kidney Papillary Cell Carcinoma,0,1795
TCGA-IP-7968-11,TCGA,12.2076,10.5095,11.5018,13.6182,13.9978,12.193,12.9585,11.8967,10.0334,10.5988,Solid Tissue Normal,Stomach Adenocarcinoma,0,77
TCGA-DD-A4NN-01,TCGA,12.2073,11.6502,10.2652,15.3835,14.4598,10.8884,12.7924,11.743,10.799,11.8762,Primary Tumor,Liver Hepatocellular Carcinoma,1,899
TCGA-CN-6011-01,TCGA,12.2073,10.2012,11.4992,12.0448,13.7231,11.0581,12.5105,12.2125,10.034,10.4147,Primary Tumor,Head & Neck Squamous Cell Carcinoma,0,933
TCGA-DJ-A3VM-01,TCGA,12.2072,10.578,11.2063,8.6541,11.3513,12.394,10.2026,10.718,9.544,11.0018,Primary Tumor,Thyroid Carcinoma,0,840
TCGA-WB-A81G-01,TCGA,12.2068,11.0729,10.959,11.7152,12.3487,10.7656,9.8105,10.3479,8.9622,12.0969,Primary Tumor,Pheochromocytoma & Paraganglioma,0,1179
TCGA-N8-A4PQ-01,TCGA,12.2067,10.9001,10.856,13.038,12.6671,10.9901,11.8247,11.6799,9.3775,10.3175,Primary Tumor,Uterine Carcinosarcoma,0,572
TCGA-MO-A47P-01,TCGA,12.2066,12.8818,11.6814,15.1879,13.3048,13.7597,12.0201,10.4854,9.4833,11.1873,Primary Tumor,Sarcoma,0,352
TCGA-OR-A5J1-01,TCGA,12.2066,12.3792,11.8908,14.4536,13.0575,10.6818,13.5476,13.8499,12.3569,10.6298,Primary Tumor,Adrenocortical Cancer,1,1355
TCGA-XF-AAMJ-01,TCGA,12.2066,9.65,12.2178,13.2916,13.5445,11.921,11.8892,10.0371,10.4342,11.1069,Primary Tumor,Bladder Urothelial Carcinoma,1,1670
TCGA-LT-A5Z6-01,TCGA,12.2061,10.6843,11.145,13.2906,12.9562,13.3713,11.0585,11.2692,10.1293,10.6655,Primary Tumor,Bladder Urothelial Carcinoma,0,474
TCGA-ER-A2NB-01,TCGA,12.206,11.2094,10.8491,14.2475,14.4071,11.113,10.5276,11.009,11.42,12.4499,Primary Tumor,Skin Cutaneous Melanoma,1,857
TCGA-AC-A8OS-01,TCGA,12.206,10.6093,11.3568,14.3309,15.2931,12.8096,11.0126,11.1899,9.569,10.3188,Primary Tumor,Breast Invasive Carcinoma,0,70
TCGA-EE-A29H-06,TCGA,12.2059,10.3503,10.4585,15.1951,16.1403,12.5777,11.1066,11.5627,9.6608,10.784,Metastatic,Skin Cutaneous Melanoma,0,1966
TCGA-GM-A3XN-01,TCGA,12.2058,10.3925,10.8749,11.3646,13.8773,12.3329,10.7829,10.4269,9.1337,11.5864,Primary Tumor,Breast Invasive Carcinoma,0,2019
TCGA-DD-AACE-01,TCGA,12.2056,10.8327,10.6958,14.0184,14.8866,13.8562,13.4917,11.8157,9.9817,12.4129,Primary Tumor,Liver Hepatocellular Carcinoma,0,2184
TCGA-DX-AB3C-01,TCGA,12.2056,9.5647,11.4393,12.0062,12.5756,9.6788,9.3092,10.1305,10.136,11.7731,Primary Tumor,Sarcoma,0,2169
TCGA-MP-A4T7-01,TCGA,12.2054,12.0764,11.8703,14.639,14.1509,11.9886,12.1442,10.9942,10.4767,10.3234,Primary Tumor,Lung Adenocarcinoma,1,167
TCGA-CD-5799-01,TCGA,12.2053,12.6435,11.4586,13.3195,14.1722,8.8339,11.1539,11.1003,10.7961,10.3495,Primary Tumor,Stomach Adenocarcinoma,0,396
TCGA-38-4626-11,TCGA,12.2051,12.2342,11.3067,15.2973,13.9201,13.6861,12.0713,12.1053,10.3346,10.4948,Solid Tissue Normal,Lung Adenocarcinoma,0,3674
TCGA-61-2008-02,TCGA,12.2051,10.8872,10.7962,12.8229,13.7254,10.1753,12.2021,10.7673,9.736,11.0933,Recurrent Tumor,Ovarian Serous Cystadenocarcinoma,0,932
TCGA-EM-A3FK-01,TCGA,12.205,9.1804,10.3948,9.3936,10.7936,10.6927,10.3412,10.4315,9.5579,10.7732,Primary Tumor,Thyroid Carcinoma,0,723
TCGA-FD-A5BV-01,TCGA,12.2045,9.6515,10.4278,11.9748,12.3918,10.2964,11.9278,9.8521,10.202,9.8521,Primary Tumor,Bladder Urothelial Carcinoma,1,163
TCGA-DD-AACY-01,TCGA,12.2044,11.4079,10.0128,14.6069,14.1743,14.793,12.901,11.357,11.619,11.9561,Primary Tumor,Liver Hepatocellular Carcinoma,0,1450
TCGA-D1-A3DH-01,TCGA,12.2044,9.6143,11.1593,12.7683,12.9316,8.6236,9.836,11.579,9.868,11.1891,Primary Tumor,Uterine Corpus Endometrioid Carcinoma,0,573
TCGA-56-7580-11,TCGA,12.2043,11.7316,11.8204,14.8284,13.0953,12.6018,12.0826,11.226,9.481,10.1073,Solid Tissue Normal,Lung Squamous Cell Carcinoma,0,925
TCGA-AX-A3FT-01,TCGA,12.204,10.7066,10.813,12.118,12.2332,9.914,11.338,10.5225,9.0928,10.4877,Primary Tumor,Uterine Corpus Endometrioid Carcinoma,0,6
TCGA-BH-A1FD-11,TCGA,12.2038,12.6601,11.7297,14.9416,14.6587,15.3657,11.0066,10.5721,8.7149,9.4695,Solid Tissue Normal,Breast Invasive Carcinoma,1,1009
TCGA-CS-6669-01,TCGA,12.2035,10.0437,12.3417,15.1585,13.41,10.8175,12.718,12.2599,9.4081,10.9845,Primary Tumor,Brain Lower Grade Glioma,0,1494
TCGA-ZM-AA06-01,TCGA,12.2034,10.5751,11.1375,13.2279,12.8296,9.3101,7.9087,10.0692,9.7719,9.214,Primary Tumor,Testicular Germ Cell Tumor,0,1498
TCGA-UY-A78P-01,TCGA,12.2033,10.5323,11.4628,12.6033,12.9437,10.5087,11.4506,10.3093,10.2716,10.7233,Primary Tumor,Bladder Urothelial Carcinoma,0,2380
TCGA-VD-AA8R-01,TCGA,12.2028,10.9572,11.6646,13.4572,12.7028,12.4798,9.7407,9.8524,9.5577,11.1208,Primary Tumor,Uveal Melanoma,0,6
TCGA-BH-A18Q-01,TCGA,12.2027,11.3708,11.3608,11.8027,13.5951,12.0926,11.0043,10.6425,9.2588,10.5367,Primary Tumor,Breast Invasive Carcinoma,1,1692
TCGA-AZ-5407-01,TCGA,12.2026,11.1239,11.0218,10.7439,12.5676,9.1919,10.201,10.7801,8.6506,10.0666,Primary Tumor,Colon Adenocarcinoma,0,2683
TCGA-CR-6471-01,TCGA,12.2026,10.2132,12.157,15.6864,12.2676,11.1894,13.3377,13.3343,10.3961,10.7256,Primary Tumor,Head & Neck Squamous Cell Carcinoma,1,1202
TCGA-FY-A4B4-01,TCGA,12.2024,9.7835,10.7157,10.9089,10.9538,11.6486,9.9694,10.3551,10.1487,10.5499,Primary Tumor,Thyroid Carcinoma,0,657
TCGA-3B-A9I3-01,TCGA,12.202,10.5884,10.8926,10.8132,11.9043,10.9884,10.868,10.2464,8.8065,11.6564,Primary Tumor,Sarcoma,0,808
TCGA-DJ-A3VD-01,TCGA,12.2018,9.8341,10.4332,10.6764,11.2152,11.393,10.1775,10.2039,9.5933,10.3584,Primary Tumor,Thyroid Carcinoma,0,1238
TCGA-IA-A40X-01,TCGA,12.2015,11.4467,9.4659,11.3839,11.3387,10.3783,10.4216,9.5417,11.2007,10.786,Primary Tumor,Kidney Papillary Cell Carcinoma,0,608
TCGA-A7-A5ZX-01,TCGA,12.2004,10.1352,10.9117,10.9233,14.3879,10.6142,10.4862,10.2051,9.2751,11.4153,Primary Tumor,Breast Invasive Carcinoma,0,336
TCGA-BB-4223-01,TCGA,12.2001,11.3184,12.3157,13.0684,13.3525,12.0879,11.1543,11.7231,10.057,10.6146,Primary Tumor,Head & Neck Squamous Cell Carcinoma,0,3221
TCGA-30-1855-01,TCGA,12.2001,10.6007,11.9515,13.8975,14.7788,10.5482,12.3843,11.0319,10.0711,10.9128,Primary Tumor,Ovarian Serous Cystadenocarcinoma,1,75
TCGA-DD-A73D-01,TCGA,12.1991,11.7972,11.1183,12.385,13.8474,14.6517,12.5492,11.9075,10.8997,13.0909,Primary Tumor,Liver Hepatocellular Carcinoma,0,693
TCGA-55-6971-11,TCGA,12.1989,12.3382,12.4031,15.7048,14.5678,13.6249,13.2631,12.0055,10.1956,10.5257,Solid Tissue Normal,Lung Adenocarcinoma,0,1400
TCGA-61-2008-01,TCGA,12.1985,9.9101,11.4462,12.9363,14.2647,10.9121,11.1484,10.5227,9.6084,10.8793,Primary Tumor,Ovarian Serous Cystadenocarcinoma,0,932
TCGA-FF-8046-01,TCGA,12.1985,9.1279,10.2558,12.3863,12.2466,9.3716,9.4368,9.0914,9.6969,12.1706,Primary Tumor,Diffuse Large B-Cell Lymphoma,0,751
TCGA-A6-2682-11,TCGA,12.1984,13.5098,10.423,10.8349,11.9769,9.3067,11.5082,12.4446,9.3617,10.7282,Solid Tissue Normal,Colon Adenocarcinoma,1,424
TCGA-TM-A84S-01,TCGA,12.1984,10.3089,12.0197,16.5799,12.9882,9.8925,12.4647,11.5015,8.9444,11.6613,Primary Tumor,Brain Lower Grade Glioma,0,454
TCGA-EL-A3T0-11,TCGA,12.1984,9.8112,10.6754,8.138,11.2073,11.8987,11.3467,12.2363,10.0581,10.7171,Solid Tissue Normal,Thyroid Carcinoma,0,4335
TCGA-IG-A3I8-11,TCGA,12.1983,10.9847,13.1818,11.0439,13.2843,12.1388,10.6998,10.6529,8.623,10.4088,Solid Tissue Normal,Esophageal Carcinoma,0,1012
TCGA-BJ-A0Z9-01,TCGA,12.1981,10.0551,10.3529,11.123,11.6478,10.9797,9.4311,9.845,9.2815,9.9881,Primary Tumor,Thyroid Carcinoma,0,1257
TCGA-NI-A8LF-01,TCGA,12.198,13.5045,11.578,17.5743,16.2826,14.7128,14.105,12.909,11.7312,12.5302,Primary Tumor,Liver Hepatocellular Carcinoma,0,799
TCGA-2G-AALO-01,TCGA,12.1977,11.9917,10.8487,10.2554,11.5176,9.3592,10.6683,10.4503,9.4894,10.2218,Primary Tumor,Testicular Germ Cell Tumor,,
TCGA-2F-A9KT-01,TCGA,12.197,10.1772,11.3839,13.4038,14.1778,10.6409,12.2774,10.8669,10.7867,10.0585,Primary Tumor,Bladder Urothelial Carcinoma,0,3314
TCGA-CZ-5452-11,TCGA,12.1965,11.0617,11.277,8.4284,10.7146,14.6037,11.0861,11.2184,10.8828,11.0043,Solid Tissue Normal,Kidney Clear Cell Carcinoma,0,1789
TCGA-BH-A0DP-01,TCGA,12.1965,10.4877,11.3848,13.8502,12.7788,11.2621,11.5016,10.7971,8.8509,11.74,Primary Tumor,Breast Invasive Carcinoma,0,476
TCGA-HU-A4H8-01,TCGA,12.1962,11.5399,11.8278,10.7823,14.0367,12.3226,11.7148,11.6249,9.6086,9.9043,Primary Tumor,Stomach Adenocarcinoma,0,428
TCGA-S5-A6DX-01,TCGA,12.1962,10.3624,11.2815,16.0593,14.3558,12.8546,10.5442,11.2483,11.5283,13.2965,Primary Tumor,Bladder Urothelial Carcinoma,1,56
TCGA-DD-AACX-01,TCGA,12.196,11.118,11.7716,18.1636,15.3389,14.9011,13.0528,10.3495,11.7061,11.9254,Primary Tumor,Liver Hepatocellular Carcinoma,0,170
TCGA-55-6543-01,TCGA,12.1957,11.4647,11.3898,13.4201,13.2527,12.9452,10.7831,11.1566,8.8001,10.9295,Primary Tumor,Lung Adenocarcinoma,0,435
TCGA-L5-A4OJ-11,TCGA,12.1953,12.1928,11.0991,11.8553,14.2536,12.3889,11.1958,11.1647,9.3976,10.3755,Solid Tissue Normal,Esophageal Carcinoma,0,639
TCGA-5P-A9JY-01,TCGA,12.1949,13.1953,10.754,10.3006,11.0646,11.4267,10.6829,9.3506,11.2205,11.1825,Primary Tumor,Kidney Papillary Cell Carcinoma,1,1508
TCGA-HT-7602-01,TCGA,12.1949,10.6764,12.019,17.31,12.7777,11.607,12.7478,11.7663,9.999,11.3614,Primary Tumor,Brain Lower Grade Glioma,0,908
TCGA-GM-A2D9-01,TCGA,12.1949,10.3979,10.68,12.533,12.6038,10.2088,10.4641,9.7022,8.6126,11.712,Primary Tumor,Breast Invasive Carcinoma,1,1812
TCGA-EK-A2RE-01,TCGA,12.1948,11.0794,11.4584,13.2555,12.4894,11.6411,12.6905,12.4045,11.1079,11.5079,Primary Tumor,Cervical & Endocervical Cancer,0,57
TCGA-V4-A9EZ-01,TCGA,12.1942,11.3578,10.4971,14.5379,14.5818,10.2946,8.1988,8.2564,10.2789,11.4168,Primary Tumor,Uveal Melanoma,0,599
TCGA-BA-A6DL-01,TCGA,12.194,11.4403,11.5583,13.4672,12.4098,11.3056,13.4116,11.4118,10.4916,10.7526,Primary Tumor,Head & Neck Squamous Cell Carcinoma,0,623
TCGA-EM-A3O8-01,TCGA,12.194,10.3063,10.9149,7.1678,11.1974,11.6262,10.8689,11.6328,9.7865,10.7108,Primary Tumor,Thyroid Carcinoma,0,381
TCGA-EL-A3CT-01,TCGA,12.1939,9.5604,10.8282,10.6116,10.6561,11.5452,9.7346,10.428,8.912,10.4139,Primary Tumor,Thyroid Carcinoma,1,1854
TCGA-OR-A5J2-01,TCGA,12.1935,11.843,11.2848,13.4933,12.7432,11.5754,11.9241,13.5327,10.2092,11.1641,Primary Tumor,Adrenocortical Cancer,1,1677
TCGA-FR-A8YC-06,TCGA,12.193,11.052,11.0747,13.9783,15.0242,11.1253,10.767,11.2532,8.7561,10.8945,Metastatic,Skin Cutaneous Melanoma,1,1059
TCGA-HT-8012-01,TCGA,12.1928,10.4947,11.8471,14.6706,13.6437,9.7307,11.8212,11.6854,9.4106,11.4249,Primary Tumor,Brain Lower Grade Glioma,0,286
TCGA-AB-2813-03,TCGA,12.1924,11.6233,11.0688,10.6313,11.8602,13.4075,10.3654,10.7367,8.0745,9.6352,Primary Blood Derived Cancer - Peripheral Blood,Acute Myeloid Leukemia,1,31
TCGA-D7-A747-01,TCGA,12.1922,11.76,11.9402,12.6525,12.3219,11.7736,10.7712,10.6405,8.9252,10.1178,Primary Tumor,Stomach Adenocarcinoma,1,255
TCGA-43-7656-01,TCGA,12.1921,11.1333,11.4092,11.9264,14.1866,12.1113,12.4384,11.1249,9.7364,10.7142,Primary Tumor,Lung Squamous Cell Carcinoma,0,596
TCGA-4Z-AA7Q-01,TCGA,12.1921,11.1088,11.6139,12.8427,14.2455,11.0589,9.7788,10.8468,10.3941,10.6164,Primary Tumor,Bladder Urothelial Carcinoma,1,510
TCGA-K4-A4AB-01,TCGA,12.1921,10.073,11.2473,11.6042,12.7286,11.1967,11.0792,10.16,9.423,10.3012,Primary Tumor,Bladder Urothelial Carcinoma,0,84
TCGA-P6-A5OG-01,TCGA,12.192,9.5708,10.5437,10.2536,12.0056,11.9251,9.6174,9.9193,8.4664,11.0897,Primary Tumor,Adrenocortical Cancer,1,383
TCGA-BH-A1ES-01,TCGA,12.1912,9.8591,11.3342,14.3606,13.9161,11.3301,11.1421,10.9107,9.6172,9.8892,Primary Tumor,Breast Invasive Carcinoma,1,3462
TCGA-FI-A3PX-01,TCGA,12.1908,10.4953,11.4004,13.241,13.326,9.881,11.0704,13.9429,10.0483,11.5827,Primary Tumor,Uterine Corpus Endometrioid Carcinoma,0,2384
TCGA-C5-A1BI-01,TCGA,12.1904,11.5758,12.0156,14.6578,13.0273,12.6852,12.1617,11.929,10.6096,12.0312,Primary Tumor,Cervical & Endocervical Cancer,0,1112
